0.000000000000000000e+00,3.000000000000000000e+02,3.244754434315989897e+02,8.772529460809700419e-01,2.500000000000000000e+02
3.333333333333333287e-02,2.500000000000000000e+02,3.210539903874181960e+02,8.777833148509553984e-01,2.500000000000000000e+02
6.666666666666666574e-02,2.500000000000000000e+02,3.177939378449736978e+02,8.791571628540204575e-01,2.500000000000000000e+02
1.000000000000000056e-01,2.500000000000000000e+02,3.147264494833665935e+02,8.811140299384584429e-01,2.500000000000000000e+02
1.333333333333333315e-01,2.500000000000000000e+02,3.118669011064122287e+02,8.834651032827367523e-01,2.500000000000000000e+02
1.666666666666666574e-01,2.500000000000000000e+02,3.092195831846203760e+02,8.860752402522621418e-01,2.500000000000000000e+02
2.000000000000000111e-01,2.500000000000000000e+02,3.067813956968976754e+02,8.888482819025830262e-01,2.500000000000000000e+02
2.333333333333333370e-01,2.500000000000000000e+02,3.045445634549996043e+02,8.917159020675285985e-01,2.500000000000000000e+02
2.666666666666666630e-01,2.500000000000000000e+02,3.024985463727602450e+02,8.946295130728433298e-01,2.565507355349831755e+02
2.999999999999999889e-01,2.565507355349831755e+02,3.010676848483416848e+02,8.975432884848869586e-01,2.683249970902651285e+02
3.333333333333333148e-01,2.683249970902651285e+02,3.005477413157566957e+02,9.004083162153169173e-01,2.723881440278407808e+02
3.666666666666666408e-01,2.723881440278407808e+02,3.003448559572825047e+02,9.031947812622708183e-01,2.737968617462594239e+02
4.000000000000000222e-01,2.737968617462594239e+02,3.002541194328377401e+02,9.058951862678322753e-01,2.742922371079579307e+02
4.333333333333333481e-01,2.742922371079579307e+02,3.002047298841056318e+02,9.085088824266539520e-01,2.744723640105063396e+02
4.666666666666666741e-01,2.744723640105063396e+02,3.001720062104486715e+02,9.110374307416426731e-01,2.745426980193443001e+02
5.000000000000000000e-01,2.745426980193443001e+02,3.001471432618290578e+02,9.134831106454769367e-01,2.745739553869082670e+02
5.333333333333333259e-01,2.745739553869082670e+02,3.001268292476118518e+02,9.158484022896785648e-01,2.745905874621826115e+02
5.666666666666666519e-01,2.745905874621826115e+02,3.001096760334519331e+02,9.181358091844717961e-01,2.746011525151198498e+02
5.999999999999999778e-01,2.746011525151198498e+02,3.000949894307559589e+02,9.203477982215125808e-01,2.746087362298697485e+02
6.333333333333333037e-01,2.746087362298697485e+02,3.000823429337588095e+02,9.224867791828883501e-01,2.746145272535235904e+02
6.666666666666666297e-01,2.746145272535235904e+02,3.000714275278852483e+02,9.245550979708848649e-01,3.486970087356147019e+02
6.999999999999999556e-01,3.486970087356147019e+02,3.049982074212682051e+02,9.264196962467847740e-01,3.058984304926977984e+02
7.333333333333332815e-01,3.058984304926977984e+02,3.066497517175093890e+02,9.280086337963689980e-01,2.911191777292556822e+02
7.666666666666666075e-01,2.911191777292556822e+02,3.071779040821308513e+02,9.294576861227351605e-01,2.860020889154662882e+02
8.000000000000000444e-01,2.860020889154662882e+02,3.073212655263133115e+02,9.308294087043491594e-01,2.842451504618106242e+02
8.333333333333333703e-01,2.842451504618106242e+02,3.073358027416461482e+02,9.321480099941801267e-01,2.836582583217768274e+02
8.666666666666666963e-01,2.836582583217768274e+02,3.073101824226170606e+02,9.334225765877059988e-01,2.834767404498618362e+02
9.000000000000000222e-01,2.834767404498618362e+02,3.072747546941265568e+02,9.346567769533878911e-01,2.834335451444102887e+02
9.333333333333333481e-01,2.834335451444102887e+02,3.072395566059128100e+02,9.358523840692066775e-01,2.834356745979270045e+02
9.666666666666666741e-01,2.834356745979270045e+02,3.072075933356047699e+02,9.370105457271177274e-01,2.834510167749126026e+02
1.000000000000000000e+00,2.834510167749126026e+02,3.071794792397713536e+02,9.381322146786460481e-01,2.834687098211531975e+02
1.033333333333333215e+00,2.834687098211531975e+02,3.071550524906982673e+02,9.392182930519747952e-01,2.834852777796541545e+02
1.066666666666666652e+00,2.834852777796541545e+02,3.071339319179366498e+02,9.402696769987658465e-01,2.834997840387031829e+02
1.100000000000000089e+00,2.834997840387031829e+02,3.071157015069072145e+02,9.412872881575652384e-01,2.835121745270702718e+02
1.133333333333333304e+00,2.835121745270702718e+02,3.070999812497177004e+02,9.422720170965321884e-01,2.835225748988248142e+02
1.166666666666666741e+00,2.835225748988248142e+02,3.070864278512470378e+02,9.432247710810931496e-01,2.835312345258017785e+02
1.199999999999999956e+00,2.835312345258017785e+02,3.070747426394135573e+02,9.441464551192421117e-01,2.835383932995443388e+02
1.233333333333333393e+00,2.835383932995443388e+02,3.070646673927063262e+02,9.450379678313809428e-01,2.835442656369328915e+02
1.266666666666666607e+00,2.835442656369328915e+02,3.070559793631132948e+02,9.459001983242094624e-01,2.835490386248749815e+02
1.300000000000000044e+00,2.835490386248749815e+02,3.070484865737874429e+02,9.467340236127091968e-01,2.835528739664255227e+02
1.333333333333333259e+00,2.835528739664255227e+02,3.070420236249950108e+02,9.475403065296890137e-01,3.500000000000000000e+02
1.366666666666666696e+00,3.500000000000000000e+02,3.114853050057513997e+02,9.480941602101402577e-01,3.106125547653019225e+02
1.399999999999999911e+00,3.106125547653019225e+02,3.129531578894349764e+02,9.482839419145562276e-01,2.984685973003643085e+02
1.433333333333333348e+00,2.984685973003643085e+02,3.135008680915967147e+02,9.483268602435810379e-01,2.940835126973623233e+02
1.466666666666666563e+00,2.940835126973623233e+02,3.137157509401920947e+02,9.483118567948064515e-01,2.924823075093501075e+02
1.500000000000000000e+00,2.924823075093501075e+02,3.138081755703482827e+02,9.482740752071282531e-01,2.918873723576083421e+02
1.533333333333333215e+00,2.918873723576083421e+02,3.138542483519824486e+02,9.482269767370323788e-01,2.916583745739603160e+02
1.566666666666666652e+00,2.916583745739603160e+02,3.138817626391924591e+02,9.481758362347473268e-01,2.915636693023736257e+02
1.600000000000000089e+00,2.915636693023736257e+02,3.139010181346706077e+02,9.481228433627689745e-01,2.915192752516065866e+02
1.633333333333333304e+00,2.915192752516065866e+02,3.139159620863569558e+02,9.480690288916175934e-01,2.914945528792432583e+02
1.666666666666666741e+00,2.914945528792432583e+02,3.139282110861106503e+02,9.480149618151880730e-01,2.914782062569964296e+02
1.699999999999999956e+00,2.914782062569964296e+02,3.139385115940106061e+02,9.479610100179152177e-01,2.914659685924984274e+02
1.733333333333333393e+00,2.914659685924984274e+02,3.139472722334029413e+02,9.479074398592506334e-01,2.914561420792255717e+02
1.766666666666666607e+00,2.914561420792255717e+02,3.139547596740719655e+02,9.478544565027680058e-01,2.914479803382048431e+02
1.800000000000000044e+00,2.914479803382048431e+02,3.139611723174823510e+02,9.478022221501805067e-01,2.914410999859131834e+02
1.833333333333333259e+00,2.914410999859131834e+02,3.139666693636150967e+02,9.477508657551731996e-01,2.914352650551064130e+02
1.866666666666666696e+00,2.914352650551064130e+02,3.139713833901458315e+02,9.477004892109324174e-01,2.914303067166232495e+02
1.899999999999999911e+00,2.914303067166232495e+02,3.139754266722236480e+02,9.476511718815261442e-01,2.914260922855461331e+02
1.933333333333333348e+00,2.914260922855461331e+02,3.139788949753785232e+02,9.476029742075469109e-01,2.914225124493763701e+02
1.966666666666666563e+00,2.914225124493763701e+02,3.139818702281121432e+02,9.475559407210890628e-01,2.914194752393689782e+02
2.000000000000000000e+00,2.914194752393689782e+02,3.139844226515168657e+02,9.475101025918826192e-01,3.500000000000000000e+02
2.033333333333333215e+00,3.500000000000000000e+02,3.179403552980591598e+02,9.471137768319800587e-01,3.236309462351918569e+02
2.066666666666666430e+00,3.236309462351918569e+02,3.198829204806716575e+02,9.461286003748039519e-01,3.071978815181909113e+02
2.100000000000000089e+00,3.071978815181909113e+02,3.206108543223209040e+02,9.448550995019973087e-01,3.010002451153819152e+02
2.133333333333333304e+00,3.010002451153819152e+02,3.208822694538531550e+02,9.434968915348137530e-01,2.986525269431896277e+02
2.166666666666666519e+00,2.986525269431896277e+02,3.209806088436993718e+02,9.421380613071387300e-01,2.977705391872312930e+02
2.200000000000000178e+00,2.977705391872312930e+02,3.210135274059908284e+02,9.408105337288923398e-01,2.974483147081322159e+02
2.233333333333333393e+00,2.974483147081322159e+02,3.210220946236714212e+02,9.395253817776265670e-01,2.973394172416826109e+02
2.266666666666666607e+00,2.973394172416826109e+02,3.210219589881775732e+02,9.382855521714706937e-01,2.973110700806179807e+02
2.299999999999999822e+00,2.973110700806179807e+02,3.210190275002703970e+02,9.370909702794495422e-01,2.973124930430070663e+02
2.333333333333333481e+00,2.973124930430070663e+02,3.210154853610293912e+02,9.359404602296449438e-01,2.973243297738808337e+02
2.366666666666666696e+00,2.973243297738808337e+02,3.210121009684685873e+02,9.348324869617807842e-01,2.973392717802427114e+02
2.399999999999999911e+00,2.973392717802427114e+02,3.210091093474406421e+02,9.337654352265458702e-01,2.973546192608038155e+02
2.433333333333333126e+00,2.973546192608038155e+02,3.210065498101977255e+02,9.327377116484516506e-01,2.973694267531627133e+02
2.466666666666666785e+00,2.973694267531627133e+02,3.210043942376040604e+02,9.317477795611339708e-01,2.973834094009395699e+02
2.500000000000000000e+00,2.973834094009395699e+02,3.210025951624164122e+02,9.307941685976516277e-01,2.973965250036782209e+02
2.533333333333333215e+00,2.973965250036782209e+02,3.210011032380872393e+02,9.298754750525144441e-01,2.974088152324369503e+02
2.566666666666666430e+00,2.974088152324369503e+02,3.209998740862684485e+02,9.289903385059922192e-01,2.974203356988427913e+02
2.600000000000000089e+00,2.974203356988427913e+02,3.209988662206635581e+02,9.281374988124705405e-01,2.974311712291594745e+02
2.633333333333333304e+00,2.974311712291594745e+02,3.209980457524695225e+02,9.273157330009597077e-01,2.974413821702866016e+02
2.666666666666666519e+00,2.974413821702866016e+02,3.209973835307421268e+02,9.265238709625195357e-01,3.500000000000000000e+02
2.700000000000000178e+00,3.500000000000000000e+02,3.245889003676035713e+02,9.252226101916520840e-01,3.335215229076593459e+02
2.733333333333333393e+00,3.335215229076593459e+02,3.269422780773131194e+02,9.229461857097432942e-01,3.132147524735844399e+02
2.766666666666666607e+00,3.132147524735844399e+02,3.278507535533694295e+02,9.200925608526953070e-01,3.050265109845337861e+02
2.799999999999999822e+00,3.050265109845337861e+02,3.281795490239597939e+02,9.170745384785367049e-01,3.017481884915334263e+02
2.833333333333333481e+00,3.017481884915334263e+02,3.282746869480288865e+02,9.140767838403143219e-01,3.004993613231368386e+02
2.866666666666666696e+00,3.004993613231368386e+02,3.282785933139364261e+02,9.111729243659041355e-01,3.000877566233223774e+02
2.899999999999999911e+00,3.000877566233223774e+02,3.282500606412847333e+02,9.083878456929485035e-01,3.000141745935479776e+02
2.933333333333333126e+00,3.000141745935479776e+02,3.282129364150350739e+02,9.057262655233532245e-01,3.000699739733767615e+02
2.966666666666666785e+00,3.000699739733767615e+02,3.281764546408568890e+02,9.031850520809586724e-01,3.001690163047102828e+02
3.000000000000000000e+00,3.001690163047102828e+02,3.281438024181599644e+02,9.007583641731070623e-01,3.002767079015313811e+02
3.033333333333333215e+00,3.002767079015313811e+02,3.281157281696603150e+02,8.984397259673601033e-01,3.003799664723555338e+02
3.066666666666666430e+00,3.003799664723555338e+02,3.280920504354634204e+02,8.962228207310914962e-01,3.004745414306546536e+02
3.100000000000000089e+00,3.004745414306546536e+02,3.280722791660845132e+02,8.941017592462264796e-01,3.005596924592083496e+02
3.133333333333333304e+00,3.005596924592083496e+02,3.280558638512369498e+02,8.920711391114195532e-01,3.006359796353119123e+02
3.166666666666666519e+00,3.006359796353119123e+02,3.280422862863256341e+02,8.901260256609312416e-01,3.007043632215935531e+02
3.200000000000000178e+00,3.007043632215935531e+02,3.280310898121179548e+02,8.882619075796102104e-01,3.007658506886825762e+02
3.233333333333333393e+00,3.007658506886825762e+02,3.280218834869034481e+02,8.864746480458640665e-01,3.008213696027464721e+02
3.266666666666666607e+00,3.008213696027464721e+02,3.280143371151569340e+02,8.847604389976905237e-01,3.008717316508062254e+02
3.299999999999999822e+00,3.008717316508062254e+02,3.280081735901962929e+02,8.831157607956369171e-01,3.009176317920135943e+02
3.333333333333333481e+00,3.009176317920135943e+02,3.280031610620005722e+02,8.815373475050004570e-01,3.500000000000000000e+02
3.366666666666666696e+00,3.500000000000000000e+02,3.314164341811813870e+02,8.792016002512339501e-01,3.389164340082702438e+02
3.399999999999999911e+00,3.389164340082702438e+02,3.340982272570665259e+02,8.752737123505133221e-01,3.153666626985373114e+02
3.433333333333333126e+00,3.153666626985373114e+02,3.351988534376368420e+02,8.702724118236997430e-01,3.049347613764502398e+02
3.466666666666666785e+00,3.049347613764502398e+02,3.355985929993649393e+02,8.649466926583799786e-01,3.004364457740580292e+02
3.500000000000000000e+00,3.004364457740580292e+02,3.356857680724069155e+02,8.596722764016188068e-01,2.987070340707832656e+02
3.533333333333333215e+00,2.987070340707832656e+02,3.356411982186470482e+02,8.546128244583309774e-01,2.982543137946679508e+02
3.566666666666666430e+00,2.982543137946679508e+02,3.355495049910517764e+02,8.498254103000364434e-01,2.983603578438837758e+02
3.600000000000000089e+00,2.983603578438837758e+02,3.354489908942844067e+02,8.453177682060497578e-01,2.986833475620112495e+02
3.633333333333333304e+00,2.986833475620112495e+02,3.353556484232017851e+02,8.410770667219892305e-01,2.990659314389550332e+02
3.666666666666666519e+00,2.990659314389550332e+02,3.352749794088414887e+02,8.370834161224885994e-01,2.994402189635671334e+02
3.699999999999999734e+00,2.994402189635671334e+02,3.352077911490999327e+02,8.333158625844289125e-01,2.997805836179115317e+02
3.733333333333333393e+00,2.997805836179115317e+02,3.351529805830510327e+02,8.297547909507204666e-01,3.000805271823412568e+02
3.766666666666666607e+00,3.000805271823412568e+02,3.351088256512427961e+02,8.263826937966909369e-01,3.003415889052501484e+02
3.799999999999999822e+00,3.003415889052501484e+02,3.350735507817543635e+02,8.231842417020807101e-01,3.005681955909104204e+02
3.833333333333333481e+00,3.005681955909104204e+02,3.350455489683869814e+02,8.201460864767640135e-01,3.007653835746671689e+02
3.866666666666666696e+00,3.007653835746671689e+02,3.350234476836715203e+02,8.172565884225223565e-01,3.009378739753653917e+02
3.899999999999999911e+00,3.009378739753653917e+02,3.350061082142689770e+02,8.145055465795446592e-01,3.010897636620167077e+02
3.933333333333333126e+00,3.010897636620167077e+02,3.349926000270266968e+02,8.118839602815686174e-01,3.012244813560512853e+02
3.966666666666666785e+00,3.012244813560512853e+02,3.349821686699478960e+02,8.093838285329920668e-01,3.013448467041513936e+02
4.000000000000000000e+00,3.013448467041513936e+02,3.349742055287450171e+02,8.069979638893615137e-01,3.500000000000000000e+02
4.033333333333333215e+00,3.500000000000000000e+02,3.384421849610342292e+02,8.034627146743328341e-01,3.388309942330861873e+02
4.066666666666666430e+00,3.388309942330861873e+02,3.413630763546668732e+02,7.974085743019114769e-01,3.127162383004456956e+02
4.099999999999999645e+00,3.127162383004456956e+02,3.426727523589826774e+02,7.895398215113725859e-01,2.997150490368315445e+02
4.133333333333332860e+00,2.997150490368315445e+02,3.431634295077626007e+02,7.810791551004711009e-01,2.936155865381352896e+02
4.166666666666666963e+00,2.936155865381352896e+02,3.432334357393035589e+02,7.727370173113528029e-01,2.913064916994664486e+02
4.200000000000000178e+00,2.913064916994664486e+02,3.431041055568330762e+02,7.648624087568133278e-01,2.910125224772657475e+02
4.233333333333333393e+00,2.910125224772657475e+02,3.428996329572497643e+02,7.575836403502828054e-01,2.916880839688444667e+02
4.266666666666666607e+00,2.916880839688444667e+02,3.426858013755958723e+02,7.509104076238583003e-01,2.927383071313344658e+02
4.299999999999999822e+00,2.927383071313344658e+02,3.424934048233516251e+02,7.447980482354522591e-01,2.938499277774069469e+02
4.333333333333333037e+00,2.938499277774069469e+02,3.423334675226706167e+02,7.391834205101951438e-01,2.948773879169897896e+02
4.366666666666666252e+00,2.948773879169897896e+02,3.422068437489687653e+02,7.340026460089493776e-01,2.957678935514613272e+02
4.400000000000000355e+00,2.957678935514613272e+02,3.421098702347791800e+02,7.291985464794550342e-01,2.965153063547078887e+02
4.433333333333333570e+00,2.965153063547078887e+02,3.420374246694611884e+02,7.247227954632557978e-01,2.971338663369175492e+02
4.466666666666666785e+00,2.971338663369175492e+02,3.419844151943342467e+02,7.205356545032839399e-01,2.976443958866543085e+02
4.500000000000000000e+00,2.976443958866543085e+02,3.419463954689830985e+02,7.166047942532475235e-01,2.980677497431690881e+02
4.533333333333333215e+00,2.980677497431690881e+02,3.419197326576280602e+02,7.129039184114281946e-01,2.984221671407071312e+02
4.566666666666666430e+00,2.984221671407071312e+02,3.419015646755120201e+02,7.094115400685258033e-01,2.987226276847540021e+02
4.599999999999999645e+00,2.987226276847540021e+02,3.418897086472196065e+02,7.061097864300595051e-01,2.989807811611326542e+02
4.633333333333332860e+00,2.989807811611326542e+02,3.418825026509169902e+02,7.029836911548407175e-01,2.992057067452168440e+02
4.666666666666666963e+00,2.992057067452168440e+02,3.418787008409116197e+02,7.000205044948518696e-01,3.500000000000000000e+02
4.700000000000000178e+00,3.500000000000000000e+02,3.456157631897090141e+02,6.953232334126573377e-01,3.339345741438688719e+02
4.733333333333333393e+00,3.339345741438688719e+02,3.487176840307589032e+02,6.868448292244635489e-01,3.056700866728804158e+02
4.766666666666666607e+00,3.056700866728804158e+02,3.502554749541100705e+02,6.756027929021469758e-01,2.897768614160991092e+02
4.799999999999999822e+00,2.897768614160991092e+02,3.508545653362842813e+02,6.634096857759442800e-01,2.817446255498072674e+02
4.833333333333333037e+00,2.817446255498072674e+02,3.508837036684832924e+02,6.515072976554180384e-01,2.789363987701386236e+02
4.866666666666666252e+00,2.789363987701386236e+02,3.506039261370375471e+02,6.405861251662818834e-01,2.793580174213392979e+02
4.900000000000000355e+00,2.793580174213392979e+02,3.502009114396636278e+02,6.309057964702746713e-01,2.814609287270364462e+02
4.933333333333333570e+00,2.814609287270364462e+02,3.497926344029294228e+02,6.224539455213448091e-01,2.841627742927956888e+02
4.966666666666666785e+00,2.841627742927956888e+02,3.494406207265997750e+02,6.150852428583641895e-01,2.868195477223108583e+02
5.000000000000000000e+00,2.868195477223108583e+02,3.491666908520958827e+02,6.086142503181106722e-01,2.891244923388603638e+02
5.033333333333333215e+00,2.891244923388603638e+02,3.489695472053000458e+02,6.028646793698601014e-01,2.909860864464583301e+02
5.066666666666666430e+00,2.909860864464583301e+02,3.488372676979856806e+02,5.976891353745938940e-01,2.924269920423411691e+02
5.099999999999999645e+00,2.924269920423411691e+02,3.487549985676700430e+02,5.929727899650178990e-01,2.935169661849625413e+02
5.133333333333332860e+00,2.935169661849625413e+02,3.487088617983393419e+02,5.886298373008220786e-01,2.943354622172976178e+02
5.166666666666666963e+00,2.943354622172976178e+02,3.486874877054053172e+02,5.845976775114267721e-01,2.949540958239893484e+02
5.200000000000000178e+00,2.949540958239893484e+02,3.486822700631358316e+02,5.808311058245546610e-01,2.954305640134836040e+02
5.233333333333333393e+00,2.954305640134836040e+02,3.486870494203881776e+02,5.772974014981100410e-01,2.958082714352705693e+02
5.266666666666666607e+00,2.958082714352705693e+02,3.486976119758538744e+02,5.739725213249631253e-01,2.961183354265646130e+02
5.299999999999999822e+00,2.961183354265646130e+02,3.487111906538954145e+02,5.708383078683909595e-01,2.963822432641083537e+02
5.333333333333333037e+00,2.963822432641083537e+02,3.487260427519537984e+02,5.678805242813781406e-01,3.500000000000000000e+02
5.366666666666666252e+00,3.500000000000000000e+02,3.528137721379580398e+02,5.624716632439300534e-01,3.274336679969804891e+02
5.400000000000000355e+00,3.274336679969804891e+02,3.560956861347639801e+02,5.518466403373358808e-01,2.969974841306113831e+02
5.433333333333333570e+00,2.969974841306113831e+02,3.578656268679492314e+02,5.374679395850077146e-01,2.781379887731775398e+02
5.466666666666666785e+00,2.781379887731775398e+02,3.585575179525097269e+02,5.218410642802467914e-01,2.683012267259578039e+02
5.500000000000000000e+00,2.683012267259578039e+02,3.584841875127872299e+02,5.069432236601940645e-01,2.656298348291164757e+02
5.533333333333333215e+00,2.656298348291164757e+02,3.579535914081761234e+02,4.939514507120928988e-01,2.678963331198325477e+02
5.566666666666666430e+00,2.678963331198325477e+02,3.572478807740146181e+02,4.832515246796841302e-01,2.727312115534104464e+02
5.599999999999999645e+00,2.727312115534104464e+02,3.565717013628605514e+02,4.746848769205614937e-01,2.782048392201738807e+02
5.633333333333332860e+00,2.782048392201738807e+02,3.560326157331006698e+02,4.678452038519957945e-01,2.831391215070366343e+02
5.666666666666666963e+00,2.831391215070366343e+02,3.556597154346584944e+02,4.622885801996424182e-01,2.870413990749404434e+02
5.700000000000000178e+00,2.870413990749404434e+02,3.554364468462978266e+02,4.576355364029138784e-01,2.898628415612016624e+02
5.733333333333333393e+00,2.898628415612016624e+02,3.553281870745975652e+02,4.536004147099608752e-01,2.917681513882408808e+02
5.766666666666666607e+00,2.917681513882408808e+02,3.552987400306644759e+02,4.499855515632057434e-01,2.929853494854758083e+02
5.799999999999999822e+00,2.929853494854758083e+02,3.553177460058416841e+02,4.466632831278392612e-01,2.937294835592126105e+02
5.833333333333333037e+00,2.937294835592126105e+02,3.553626965299098970e+02,4.435565934510486419e-01,2.941734385513721008e+02
5.866666666666666252e+00,2.941734385513721008e+02,3.554183859159776375e+02,4.406225218083552608e-01,2.944431575950217734e+02
5.900000000000000355e+00,2.944431575950217734e+02,3.554754386292970025e+02,4.378393847244282377e-01,2.946233824165042279e+02
5.933333333333333570e+00,2.946233824165042279e+02,3.555287122491732248e+02,4.351976306122145033e-01,2.947666953207265692e+02
5.966666666666666785e+00,2.947666953207265692e+02,3.555759069426366068e+02,4.326937132940533171e-01,2.949025284856809321e+02
6.000000000000000000e+00,2.949025284856809321e+02,3.556164801199158205e+02,4.303262876862731234e-01,3.500000000000000000e+02
6.033333333333333215e+00,3.500000000000000000e+02,3.599524245282624406e+02,4.248679704422684278e-01,3.232373625037989768e+02
6.066666666666666430e+00,3.232373625037989768e+02,3.634247865451787334e+02,4.129831694174113665e-01,2.905988528483258619e+02
6.099999999999999645e+00,2.905988528483258619e+02,3.653682615110659526e+02,3.966514263071167501e-01,2.694593078371040633e+02
6.133333333333332860e+00,2.694593078371040633e+02,3.660503767258605876e+02,3.792056210894841906e-01,2.590484712848373192e+02
6.166666666666666963e+00,2.590484712848373192e+02,3.657533749109648511e+02,3.634195828749673396e-01,2.580797456361884770e+02
6.200000000000000178e+00,2.580797456361884770e+02,3.648814089173848743e+02,3.508171135577168309e-01,2.635959611687407005e+02
6.233333333333333393e+00,2.635959611687407005e+02,3.638560681360459057e+02,3.416188876199313107e-01,2.719106454389006444e+02
